product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition,is_branded,is_house_brand,import_origin,is_import,has_health_claim,has_freshness_claim,name_length,unit_type,pack_count,uncertain_pack_count,size_ml,size_g,ln_pack_size,price_per_100ml,price_per_100g,ln_price_per_unit,marked_price_per_100ml,marked_price_per_100g,ln_marked_price_per_unit
Dầu ăn Tường An chai 1 lít,Chai,Gia Vị,Gia Vị,50215.942028985504,59000.0,69,0.7971014492753623,0.1867796610169491,0.092130396911152,5,0.2579957356076758,1,0,1,16,13.75,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,5021.59420289855,,8.521502732569516,5900.0,,8.68270762989381
Dầu ăn cao cấp Coba chai 1L,Chai,Gia Vị,Gia Vị,59895.454545454544,66100.0,22,0.5909090909090909,0.1588502269288955,0.0882200657357406,2,0.1888489208633093,1,0,1,13,13.0,0,Coba,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,5989.545454545454,,8.697770804180982,6610.0,,8.796338932845732
Dầu ăn cao cấp Meizan GOLD 1L,Chai,Gia Vị,Gia Vị,47969.230769230766,60600.0,52,1.0,0.2084285351612084,0.0201716927193264,4,0.0626304801670145,1,1,1,52,52.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,4796.923076923076,,8.475729965710176,6060.0,,8.70946507906336
Dầu ăn cao cấp Meizan GOLD 2L,Chai,Gia Vị,Gia Vị,93928.30188679244,116000.0,53,1.0,0.1902732595966167,0.0146756354959751,3,0.0260869565217392,1,1,1,53,53.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,2000.0,,7.600902459542082,4696.415094339622,,8.454554750774319,5800.0,,8.66561319653451
Dầu ăn cao cấp Meizan GOLD 5L,Chai,Gia Vị,Gia Vị,261125.0,278000.0,16,0.3125,0.1942446043165467,0.0989967713142025,2,0.1942446043165467,1,0,1,5,5.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,5000.0,,8.517193191416238,5222.5,,8.56073149343072,5560.0,,8.623353387244627
Dầu ăn cao cấp Meizan Gold chai 1 lít,Chai,Gia Vị,Gia Vị,48300.0,60600.0,25,1.0,0.2029702970297029,0.0,1,0.0,1,1,1,25,25.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,1000.0,,6.907755278982137,4830.0,,8.482601746646619,6060.0,,8.70946507906336
Dầu ăn cao cấp Meizan Gold chai 5L,Chai,Gia Vị,Gia Vị,224000.0,278000.0,12,1.0,0.1942446043165467,0.0,1,0.0,1,1,1,12,12.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,5000.0,,8.517193191416238,4480.0,,8.40737832540903,5560.0,,8.623353387244627
Dầu ăn dinh dưỡng Marvela Tường An chai 1L,Chai,Gia Vị,Gia Vị,61900.0,61900.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tường An,household_giant,0,1,1,0,domestic,0,1,0,9,count,1,False,1000.0,,6.907755278982137,6190.0,,8.730690365678642,6190.0,,8.730690365678642
Dầu ăn dinh dưỡng Marvela Tường An chai 5L,Chai,Gia Vị,Gia Vị,283313.04347826086,289000.0,46,0.2608695652173913,0.0754325259515571,0.0341613348940219,2,0.0815868263473054,1,0,1,12,12.0,0,Tường An,household_giant,0,1,1,0,domestic,0,1,0,9,count,1,False,5000.0,,8.517193191416238,5666.260869565217,,8.642284720552839,5780.0,,8.662158961666423
Dầu ăn hảo hạng Cái Lân chai 1L,Chai,Gia Vị,Gia Vị,47276.19047619047,50400.0,63,1.0,0.0619803476946334,0.002784335609917,2,0.0063157894736841,1,1,1,63,63.0,0,Cái Lân,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,1000.0,,6.907755278982137,4727.619047619048,,8.461176982155067,5040.0,,8.525161361065415
Dầu ăn olive Kiddy cho trẻ em chai 250ml,Chai,Gia Vị,Gia Vị,107028.125,118000.0,64,1.0,0.0929819915254237,0.0075014455430005,5,0.0111940298507462,1,1,1,64,64.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,250.0,,5.521460917862246,42811.25,,10.664556197498046,47200.0,,10.762149171573647
Dầu ăn thượng hạng Neptune Light can 2 lít,Chai,Gia Vị,Gia Vị,110784.6153846154,126150.0,52,0.75,0.1613163739147991,0.0772959268429451,5,0.2026515151515151,1,0,2,22,13.0,1,Neptune,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,2000.0,,7.600902459542082,5539.23076923077,,8.619610919781376,6307.5,,8.749494680515213
Dầu ăn thượng hạng Neptune Light chai 5L,Chai,Gia Vị,Gia Vị,284572.3404255319,314000.0,47,0.6170212765957447,0.1518888644849549,0.082576308559513,3,0.1866969009826153,1,0,1,18,14.5,0,Neptune,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,5000.0,,8.517193191416238,5691.446808510638,,8.646719766944676,6280.0,,8.745125259462244
Dầu đậu nành Gold Tiara 2L,Chai,Gia Vị,Gia Vị,111700.0,135000.0,9,1.0,0.1725925925925926,0.0,1,0.0,1,1,1,9,9.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,2000.0,,7.600902459542082,5585.0,,8.6278397115033,6750.0,,8.817297783866575
Dầu đậu nành Janbee chai 1L,Chai,Gia Vị,Gia Vị,65834.78260869565,69000.0,46,0.2826086956521739,0.1623188405797101,0.0774472658320395,2,0.1937716262975779,1,0,1,13,13.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,1000.0,,6.907755278982137,6583.478260869565,,8.792318495728148,6900.0,,8.83927669058535
Dầu đậu nành Meizan 1L,Chai,Gia Vị,Gia Vị,43700.0,63900.0,55,1.0,0.3161189358372457,0.0,1,0.0,1,1,1,55,55.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,1000.0,,6.907755278982137,4370.0,,8.382518288089635,6390.0,,8.762489547371581
Dầu đậu nành Meizan 2L,Chai,Gia Vị,Gia Vị,80780.43478260869,124730.43478260867,46,0.9130434782608696,0.3731450719822812,0.0417193241798212,2,0.1445396145610278,1,0,2,31,21.0,1,Meizan,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,2000.0,,7.600902459542082,4039.0217391304345,,8.303757797854061,6236.521739130434,,8.738177892349865
Dầu đậu nành Meizan 5L,Chai,Gia Vị,Gia Vị,266000.0,284000.0,30,0.4,0.1584507042253521,0.0842942840620668,2,0.1882845188284518,1,0,1,12,12.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,5000.0,,8.517193191416238,5320.0,,8.57922858233569,5680.0,,8.644706511715198
Dầu đậu nành Meizan can 5L,Chai,Gia Vị,Gia Vị,261945.0,284000.0,20,0.55,0.1411971830985915,0.0781375983504744,2,0.1644116441164411,1,0,1,11,11.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,5000.0,,8.517193191416238,5238.9,,8.56386683161391,5680.0,,8.644706511715198
Dầu đậu nành Meizan chai 1L,Chai,Gia Vị,Gia Vị,42944.444444444445,63900.0,27,1.0,0.327942966440619,0.0137508695429051,2,0.0282352941176471,1,1,1,27,27.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,1000.0,,6.907755278982137,4294.444444444444,,8.365077476679348,6390.0,,8.762489547371581
Dầu đậu nành Meizan chai 2L,Chai,Gia Vị,Gia Vị,85529.62962962964,129000.0,27,1.0,0.3369796152741889,0.0719199416264241,2,0.1545117428924598,1,1,1,27,27.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,2000.0,,7.600902459542082,4276.481481481482,,8.360885866713666,6450.0,,8.771835409789817
Dầu đậu nành Simply chai 1 lít,Chai,Gia Vị,Gia Vị,58790.16393442623,66200.0,61,0.6557377049180327,0.1706948640483384,0.0923326278783688,5,0.2058287795992714,1,0,1,28,20.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,5879.016393442623,,8.679144746873044,6620.0,,8.797850648931053
Dầu đậu nành Simply chai 2L,Chai,Gia Vị,Gia Vị,115612.90322580644,130833.87096774194,62,0.6774193548387096,0.1702200577200577,0.0883766331784937,6,0.2233549582947174,1,0,2,32,14.0,1,Simply,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,2000.0,,7.600902459542082,5780.645161290322,,8.662270575037821,6541.693548387097,,8.785951363281638
Dầu đậu nành TƯỜNG AN Marvela 1L,Chai,Gia Vị,Gia Vị,68500.0,68500.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,6850.0,,8.83200393125627,6850.0,,8.83200393125627
Dầu đậu nành Tường An chai 2L,Chai,Gia Vị,Gia Vị,116488.40579710146,139000.0,69,0.7971014492753623,0.2031785480706344,0.1030549902948635,5,0.3125590179414541,1,0,1,17,13.75,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,2000.0,,7.600902459542082,5824.420289855073,,8.66981475242643,6950.0,,8.846496938558838
Dầu đậu nành can Simply chai 5L,Chai,Gia Vị,Gia Vị,278432.6530612245,323000.0,49,0.8571428571428571,0.1609759693351024,0.0666873747141506,4,0.2007434944237918,1,0,1,22,21.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,5000.0,,8.517193191416238,5568.65306122449,,8.624908483431149,6460.0,,8.773384596776648
Dầu đậu nành không biến đổi gen Amur Pearl chai 1L,Chai,Gia Vị,Gia Vị,74800.0,79300.0,28,0.4285714285714285,0.1324085750315258,0.0707420136648286,2,0.1526162790697673,1,0,1,12,12.0,0,,,0,0,0,0,domestic,0,0,0,11,count,1,False,1000.0,,6.907755278982137,7480.0,,8.919988070968524,7930.0,,8.978408314628894
Gia Vị Nấu Phở Bò SG DHFoods 25g,Gói,Gia Vị,Gia Vị,15866.666666666666,16400.0,39,0.2051282051282051,0.1585365853658536,0.067033113027592,2,0.1884057971014492,1,0,1,8,8.0,0,DH Foods,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,25.0,3.2188758248682006,,63466.666666666664,11.058270112671293,,65600.0,11.09133097493218
Gia vị bún bò huế DHFood Natural 25g,Gói,Gia Vị,Gia Vị,15583.333333333334,16000.0,48,0.1666666666666666,0.15625,0.0604206077931585,2,0.1851851851851851,1,0,1,8,8.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,25.0,3.2188758248682006,,62333.333333333336,11.040251607168614,,64000.0,11.06663836234181
Gia vị hoàn chỉnh Knorr cá kho gói 28g,Gói,Gia Vị,Gia Vị,7300.0,7300.0,57,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,28.0,3.332204510175204,,26071.42857142857,10.16859530294937,,26071.42857142857,10.16859530294937
Gia vị hoàn chỉnh Knorr cá kho riềng gói 28g,Gói,Gia Vị,Gia Vị,7400.0,7400.0,57,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,28.0,3.332204510175204,,26428.571428571428,10.182200955005149,,26428.571428571428,10.182200955005149
Gia vị hoàn chỉnh Knorr thịt kho tàu gói 28g,Gói,Gia Vị,Gia Vị,7400.0,7400.0,57,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,28.0,3.332204510175204,,26428.571428571428,10.182200955005149,,26428.571428571428,10.182200955005149
Gia vị hoàn chỉnh thịt kho dạng xốt Chin-su 70g,Gói 4,Gia Vị,Gia Vị,29000.0,29000.0,43,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Chin-Su,household_giant,0,1,1,0,domestic,0,0,0,10,count,4,False,,70.0,4.248495242049359,,10357.142857142859,9.245431691787452,,10357.142857142859,9.245431691787452
Gia vị nêm sẵn lẩu Thái Aji-Quick gói 50g,Gói,Gia Vị,Gia Vị,8666.666666666666,9100.0,60,0.5833333333333334,0.0816326530612245,0.0428406633359204,3,0.0963855421686747,1,0,1,17,11.666666666666666,0,Ajinomoto,household_giant,0,1,1,0,Thái,1,0,0,9,count,1,False,,50.0,3.912023005428146,,17333.333333333332,9.760386708895455,,18200.0,9.809176873064887
Gia vị wasabi neri S&B 43g,Tuýp,Gia Vị,Gia Vị,30096.610169491527,31500.0,59,0.3050847457627119,0.146031746031746,0.0709787631043489,2,0.171003717472119,1,0,1,18,18.0,0,S&B,niche_professional,1,0,1,0,domestic,0,0,0,6,unknown,1,False,,43.0,3.7612001156935624,,69992.11667323612,11.156137895735736,,73255.81395348837,11.201712895108253
Gói gia vị Lẩu riêu cua bò nanocurcumin SSH gói 70g,Gói,Gia Vị,Gia Vị,27463.636363636364,29600.0,55,0.4545454545454545,0.1587837837837837,0.0859987670455168,2,0.1887550200803212,1,0,1,13,12.5,0,Ssh,local_value,0,0,1,0,domestic,0,0,0,11,count,1,False,,70.0,4.248495242049359,,39233.76623376623,10.577293038515124,,42285.71428571429,10.652204584250883
Gói gia vị lẩu Thái nanocurcumin SSH gói 70g,Gói,Gia Vị,Gia Vị,28600.0,28600.0,29,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ssh,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,70.0,4.248495242049359,,40857.14285714286,10.617836940746676,,40857.14285714286,10.617836940746676
Gói gia vị lẩu nấm đông trùng hạ thảo Nano Curcumin SSH gói 70g,Gói,Gia Vị,Gia Vị,37500.0,37500.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ssh,local_value,0,0,1,0,domestic,0,0,0,14,count,1,False,,70.0,4.248495242049359,,53571.42857142857,10.888771155897235,,53571.42857142857,10.888771155897235
Hũ xốt gia vị hoàn chỉnh Barona thịt nướng 260g,Hộp,Gia Vị,Gia Vị,38100.0,38100.0,22,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Barona,local_value,0,0,1,0,domestic,0,0,0,10,count,1,False,,260.0,5.560681631015528,,14653.846153846152,9.592458116087355,,14653.846153846152,9.592458116087355
Hướng dương Simply 2L,Chai,Gia Vị,Gia Vị,133680.55555555556,162000.0,72,1.0,0.1748113854595336,0.0465523395049023,4,0.096,1,1,1,72,72.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,0,4,count,1,False,2000.0,,7.600902459542082,6684.027777777778,,8.807476045568075,8100.0,,8.99961934066053
Hạt Nêm Meizan Vị Heo 1kg,Gói,Gia Vị,Gia Vị,41301.35135135135,65229.72972972973,74,0.9594594594594594,0.3761604316699594,0.054631270161077,3,0.1704260651629072,1,0,2,40,35.5,1,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,1000.0,6.907755278982137,,4130.135135135135,8.326065405791482,,6522.9729729729725,8.783085528444415
Hạt hêm Chin Su nấm shiitake & tảo kombu 450g,Hộp,Gia Vị,Gia Vị,117300.0,117300.0,45,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Chin-Su,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,450.0,6.1092475827643655,,26066.666666666668,10.168412637865293,,26066.666666666668,10.168412637865293
Hạt nêm Aji-ngon Ajinomoto gói 900g,Gói,Gia Vị,Gia Vị,64815.51724137931,68900.0,58,0.4310344827586206,0.137532656023222,0.0749647448790582,4,0.1961805555555555,1,0,1,15,8.333333333333334,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,900.0,6.802394763324311,,7201.724137931034,8.882075739938847,,7655.555555555556,8.94318687966553
Hạt nêm Aji-ngon gói 400g,Gói,Gia Vị,Gia Vị,29590.47619047619,31600.0,63,0.5396825396825397,0.1178332092330603,0.0648314225168611,3,0.1660516605166051,1,0,1,12,11.333333333333334,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,400.0,5.991464547107982,,7397.619047619048,8.908913477097771,,7900.0,8.974618038455112
Hạt nêm Knorr chay nấm hương organic gói 380g,Gói,Gia Vị,Gia Vị,42870.73170731707,45000.0,41,0.3658536585365853,0.1293333333333333,0.070999118248933,3,0.1666666666666666,1,0,1,8,7.5,0,Knorr,household_giant,0,1,1,0,domestic,0,1,0,9,count,1,False,,380.0,5.940171252720432,,11281.771501925545,9.330943560764341,,11842.105263157895,9.379416702020118
Hạt nêm Knorr thịt thăn xương ống và tủy gói 1.2Kg,Gói,Gia Vị,Gia Vị,100992.30769230767,106000.0,39,0.3076923076923077,0.1535377358490565,0.0753541207277107,3,0.1830357142857142,1,0,1,7,6.0,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,11,count,1,False,,1200.0,7.090076835776092,,8416.025641025639,9.037892981672664,,8833.333333333334,9.086287723306205
Hạt nêm Knorr thịt thăn xương ống và tủy gói 400g,Gói,Gia Vị,Gia Vị,35544.06779661017,38400.0,59,0.5254237288135594,0.1415490591397849,0.0779014105799411,3,0.1999999999999999,1,0,1,16,10.333333333333334,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,11,count,1,False,,400.0,5.991464547107982,,8886.016949152543,9.0922341908936,,9600.0,9.169518377455928
Hạt nêm Neptune 4 trong 1 - heo 850g,Gói,Gia Vị,Gia Vị,77300.0,156744.02985074627,67,0.0746268656716417,0.9323028418794064,0.0,1,0.0,1,0,2,5,5.0,1,Neptune,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,850.0,6.745236349484363,,9094.117647058823,9.115383071079243,,18440.4741000878,9.822303207196986
Hạt nêm Neptune nấm 380g,Gói,Gia Vị,Gia Vị,32453.623188405796,40800.0,69,1.0,0.204568059107701,0.0939684938605624,2,0.342629482071713,1,1,1,69,69.0,0,Neptune,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,380.0,5.940171252720432,,8540.427154843632,9.052566303663323,,10736.842105263158,9.281436293659914
Hạt nêm cao cấp vị nấm hương Maggi gói 450g,Gói,Gia Vị,Gia Vị,50427.86885245902,54100.0,61,0.4590163934426229,0.1478743068391867,0.0882750274206434,3,0.2494226327944573,1,0,1,21,14.0,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,450.0,6.1092475827643655,,11206.193078324226,9.324221857882582,,12022.222222222223,9.3945120680583
Hạt nêm heo Aji ngon 170g,Gói,Gia Vị,Gia Vị,15100.0,15100.0,44,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,170.0,5.135798437050262,,8882.35294117647,9.091821771740845,,8882.35294117647,9.091821771740845
Hạt nêm nấm hương Maggi gói 200g,Gói,Gia Vị,Gia Vị,23283.870967741936,26300.0,62,0.4838709677419355,0.2370088719898606,0.1353439202220148,3,0.3216080402010051,1,0,1,15,7.5,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,11641.935483870968,9.362368986145734,,13150.0,9.48417703760591
"Hạt nêm thịt thăn, xương ống, tủy Knorr 900g",Gói,Gia Vị,Gia Vị,82651.6129032258,86300.0,62,0.4032258064516129,0.1048435689455388,0.0547198502496227,3,0.1320973348783314,1,0,1,11,8.333333333333334,0,Knorr,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,900.0,6.802394763324311,,9183.512544802867,9.125165040583104,,9588.888888888889,9.1683602997353
Kewpie Xốt Mayonnaise 1/2 Ít Béo 300g,Chai,Gia Vị,Gia Vị,48209.83606557377,50000.0,61,0.2131147540983606,0.168,0.071944133040273,2,0.2019230769230768,1,0,1,8,6.5,0,Kewpie,household_giant,0,1,1,0,domestic,0,1,0,7,count,1,False,,300.0,5.703782474656201,,16069.945355191257,9.684706058302083,,16666.666666666668,9.721165995742174
Lốc 4 gói xốt gia vị hoàn chỉnh gà chiên nước mắm Chin-su gói 70g,Gói 4,Gia Vị,Gia Vị,29000.0,29000.0,53,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Chin-Su,household_giant,0,1,1,0,domestic,0,0,0,15,count,4,False,,70.0,4.248495242049359,,10357.142857142859,9.245431691787452,,10357.142857142859,9.245431691787452
Muối biển Visaco Mặt trời (tinh) 450g,Gói,Gia Vị,Gia Vị,6700.0,6700.0,58,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Visaco,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,450.0,6.1092475827643655,,1488.888888888889,7.305785408602784,,1488.888888888889,7.305785408602784
Muối chấm Tôm chua cay Hảo Hảo 120g,Lọ,Gia Vị,Gia Vị,16092.857142857143,16200.0,42,0.2142857142857142,0.0308641975308642,0.0129032318049553,2,0.0318471337579617,1,0,1,9,9.0,0,Hảo Hảo,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,,120.0,4.787491742782046,,13410.714285714286,9.503809240011122,,13500.0,9.51044496442652
Muối chấm hoa quả DHF lọ 110g,Lọ,Gia Vị,Gia Vị,19584.0,20000.0,50,0.22,0.0945454545454545,0.0414619973583837,3,0.12,1,0,1,7,5.5,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,110.0,4.700480365792417,,17803.636363636364,9.787158005507727,,18181.81818181818,9.808177372731803
Muối hồng Vipep xay nhuyễn 500g,Lọ,Gia Vị,Gia Vị,48600.0,48600.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,500.0,6.214608098422191,,9720.0,9.181940897454485,,9720.0,9.181940897454485
Muối tôm Tây Ninh Dh Foods lọ 120g,Hộp,Gia Vị,Gia Vị,18342.85714285714,18500.0,56,0.0714285714285714,0.1189189189189189,0.0311682204069302,2,0.1189189189189189,1,0,1,4,4.0,0,DH Foods,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,120.0,4.787491742782046,,15285.714285714284,9.63467396438873,,15416.666666666668,9.643204454272462
Muối tôm ớt kiểu Tây Ninh Dh Foods chai 120g,Chai,Gia Vị,Gia Vị,20000.0,20000.0,49,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,DH Foods,local_value,0,0,1,0,domestic,0,0,0,10,count,1,False,,120.0,4.787491742782046,,16666.666666666668,9.721165995742174,,16666.666666666668,9.721165995742174
Muối ô mai Duyên Hải 100g,Hộp,Gia Vị,Gia Vị,15800.0,15800.0,43,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Duyên Hải,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,100.0,4.605170185988092,,15800.0,9.667765219015058,,15800.0,9.667765219015058
Muối ớt Dh Foods lọ 120g,Hộp,Gia Vị,Gia Vị,18798.07692307692,19000.0,52,0.1346153846153846,0.0789473684210526,0.0275008649683424,2,0.0857142857142856,1,0,1,7,7.0,0,DH Foods,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,120.0,4.787491742782046,,15665.0641025641,9.659188295466276,,15833.333333333334,9.669872701354622
Muối ớt chanh Nha Trang Dh Foods lọ 200g,Chai,Gia Vị,Gia Vị,24940.0,25800.0,60,0.2,0.1666666666666666,0.0695475150468428,2,0.1999999999999999,1,0,1,12,12.0,0,DH Foods,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,12470.0,9.431081038674082,,12900.0,9.464982590349763
Mì chính Ajinomoto Plus gói 1kg,Gói,Gia Vị,Gia Vị,102200.0,102200.0,53,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,1000.0,6.907755278982137,,10220.0,9.232101863757695,,10220.0,9.232101863757695
Mù tạt Wasabi S&B hộp 43g,Hộp,Gia Vị,Gia Vị,48791.83673469387,50800.0,49,0.2448979591836734,0.1614173228346456,0.0730196104314701,2,0.192488262910798,1,0,1,12,12.0,0,S&B,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,43.0,3.7612001156935624,,113469.38775510203,11.639288368116139,,118139.53488372093,11.679621703861102
Mù tạt vàng Heinz chai 255g,Chai,Gia Vị,Gia Vị,80744.89795918367,82900.0,49,0.2244897959183673,0.1158021712907117,0.050121680664175,2,0.1309686221009549,1,0,1,11,11.0,0,Heinz,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,255.0,5.541263545158426,,31664.66586634654,10.362956696750423,,32509.80392156863,10.389296981953052
Mật ong hoa chín Honimore miền núi,Chai,Gia Vị,Gia Vị,274761.2244897959,302000.0,49,0.7755102040816326,0.1163035901010805,0.0568458295843964,4,0.1526717557251908,1,0,1,16,12.666666666666666,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,,,,,,,,
"Mật ong sữa chúa Vinabee chai 1,4kg",Lọ,Gia Vị,Gia Vị,182800.0,182800.0,34,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinabee,niche_professional,1,0,1,0,domestic,0,0,0,7,count,1,False,,1400.0,7.24422751560335,,13057.142857142857,9.477090608386929,,13057.142857142857,9.477090608386929
